micro_skill_id,parent_skill_id,official_code,main_unit,subunit,skill_name,question_type,focus,item_pattern,common_error,difficulty,age_fit,naming_note
G10TC-FUNC-01-R1,G10TC-FUNC-01,R-10-1,坐標系與函數圖形,函數,f(x)與函數圖形,逆向驗證,理解函數意義、線型與二次函數；第二層：反求條件並以代回、圖形或估算驗證,反推/驗算,只會正向套法,3,技高數學C G10適齡,MathAI技高Track語義分類
G10TC-FUNC-01-A1,G10TC-FUNC-01,R-10-1,坐標系與函數圖形,函數,f(x)與函數圖形,專業情境應用,理解函數意義、線型與二次函數；第二層：連結群科專業、生活與測量情境建立模型,應用建模,單位、條件、模型選擇錯誤,4,技高數學C G10適齡,MathAI技高Track語義分類
G10TC-QUAD-01-C1,G10TC-QUAD-01,R-10-1,坐標系與函數圖形,二次函數,配方與極值,概念辨識,用配方法求頂點與最大最小；第二層：辨認定義、條件、符號與專業情境角色,概念/條件判斷,概念邊界或限制條件混淆,1,技高數學C G10適齡,MathAI技高Track語義分類
G10TC-QUAD-01-P1,G10TC-QUAD-01,R-10-1,坐標系與函數圖形,二次函數,配方與極值,標準程序,用配方法求頂點與最大最小；第二層：依課綱程序完成計算、化簡、作圖或解式,標準程序題,符號、代數程序或公式錯誤,2,技高數學C G10適齡,MathAI技高Track語義分類
G10TC-QUAD-01-V1,G10TC-QUAD-01,R-10-1,坐標系與函數圖形,二次函數,配方與極值,多表徵轉換,用配方法求頂點與最大最小；第二層：在文字、式子、坐標、函數圖、向量圖間轉換,圖↔式↔文字,表徵轉換失真,3,技高數學C G10適齡,MathAI技高Track語義分類
G10TC-QUAD-01-R1,G10TC-QUAD-01,R-10-1,坐標系與函數圖形,二次函數,配方與極值,逆向驗證,用配方法求頂點與最大最小；第二層：反求條件並以代回、圖形或估算驗證,反推/驗算,只會正向套法,3,技高數學C G10適齡,MathAI技高Track語義分類
G10TC-QUAD-01-A1,G10TC-QUAD-01,R-10-1,坐標系與函數圖形,二次函數,配方與極值,專業情境應用,用配方法求頂點與最大最小；第二層：連結群科專業、生活與測量情境建立模型,應用建模,單位、條件、模型選擇錯誤,4,技高數學C G10適齡,MathAI技高Track語義分類
G10TC-QUAD-01-T1,G10TC-QUAD-01,R-10-1,坐標系與函數圖形,二次函數,配方與極值,條件變形,用配方法求頂點與最大最小；第二層：加入多步驟、參數、複合條件或干擾資訊,進階變形,局部會算但整體條件失控,4,技高數學C G10適齡,MathAI技高Track語義分類
G10TC-QUADINEQ-01-C1,G10TC-QUADINEQ-01,R-10-1,坐標系與函數圖形,二次不等式,一元二次不等式,概念辨識,用零點與圖形求解，不含高次/根式不等式；第二層：辨認定義、條件、符號與專業情境角色,概念/條件判斷,概念邊界或限制條件混淆,1,技高數學C G10適齡,MathAI技高Track語義分類
G10TC-QUADINEQ-01-P1,G10TC-QUADINEQ-01,R-10-1,坐標系與函數圖形,二次不等式,一元二次不等式,標準程序,用零點與圖形求解，不含高次/根式不等式；第二層：依課綱程序完成計算、化簡、作圖或解式,標準程序題,符號、代數程序或公式錯誤,2,技高數學C G10適齡,MathAI技高Track語義分類
G10TC-QUADINEQ-01-V1,G10TC-QUADINEQ-01,R-10-1,坐標系與函數圖形,二次不等式,一元二次不等式,多表徵轉換,用零點與圖形求解，不含高次/根式不等式；第二層：在文字、式子、坐標、函數圖、向量圖間轉換,圖↔式↔文字,表徵轉換失真,3,技高數學C G10適齡,MathAI技高Track語義分類
G10TC-QUADINEQ-01-R1,G10TC-QUADINEQ-01,R-10-1,坐標系與函數圖形,二次不等式,一元二次不等式,逆向驗證,用零點與圖形求解，不含高次/根式不等式；第二層：反求條件並以代回、圖形或估算驗證,反推/驗算,只會正向套法,3,技高數學C G10適齡,MathAI技高Track語義分類
G10TC-QUADINEQ-01-A1,G10TC-QUADINEQ-01,R-10-1,坐標系與函數圖形,二次不等式,一元二次不等式,專業情境應用,用零點與圖形求解，不含高次/根式不等式；第二層：連結群科專業、生活與測量情境建立模型,應用建模,單位、條件、模型選擇錯誤,4,技高數學C G10適齡,MathAI技高Track語義分類
G10TC-QUADINEQ-01-T1,G10TC-QUADINEQ-01,R-10-1,坐標系與函數圖形,二次不等式,一元二次不等式,條件變形,用零點與圖形求解，不含高次/根式不等式；第二層：加入多步驟、參數、複合條件或干擾資訊,進階變形,局部會算但整體條件失控,4,技高數學C G10適齡,MathAI技高Track語義分類
G10TC-RATINEQ-01-C1,G10TC-RATINEQ-01,R-10-1,坐標系與函數圖形,二次不等式,簡單分式不等式,概念辨識,應用可含分子分母皆一次的分式不等式；第二層：辨認定義、條件、符號與專業情境角色,概念/條件判斷,概念邊界或限制條件混淆,1,技高數學C G10適齡,MathAI技高Track語義分類
G10TC-RATINEQ-01-P1,G10TC-RATINEQ-01,R-10-1,坐標系與函數圖形,二次不等式,簡單分式不等式,標準程序,應用可含分子分母皆一次的分式不等式；第二層：依課綱程序完成計算、化簡、作圖或解式,標準程序題,符號、代數程序或公式錯誤,2,技高數學C G10適齡,MathAI技高Track語義分類
G10TC-RATINEQ-01-V1,G10TC-RATINEQ-01,R-10-1,坐標系與函數圖形,二次不等式,簡單分式不等式,多表徵轉換,應用可含分子分母皆一次的分式不等式；第二層：在文字、式子、坐標、函數圖、向量圖間轉換,圖↔式↔文字,表徵轉換失真,3,技高數學C G10適齡,MathAI技高Track語義分類
G10TC-RATINEQ-01-R1,G10TC-RATINEQ-01,R-10-1,坐標系與函數圖形,二次不等式,簡單分式不等式,逆向驗證,應用可含分子分母皆一次的分式不等式；第二層：反求條件並以代回、圖形或估算驗證,反推/驗算,只會正向套法,3,技高數學C G10適齡,MathAI技高Track語義分類
G10TC-RATINEQ-01-A1,G10TC-RATINEQ-01,R-10-1,坐標系與函數圖形,二次不等式,簡單分式不等式,專業情境應用,應用可含分子分母皆一次的分式不等式；第二層：連結群科專業、生活與測量情境建立模型,應用建模,單位、條件、模型選擇錯誤,4,技高數學C G10適齡,MathAI技高Track語義分類
G10TC-RATINEQ-01-T1,G10TC-RATINEQ-01,R-10-1,坐標系與函數圖形,二次不等式,簡單分式不等式,條件變形,應用可含分子分母皆一次的分式不等式；第二層：加入多步驟、參數、複合條件或干擾資訊,進階變形,局部會算但整體條件失控,4,技高數學C G10適齡,MathAI技高Track語義分類
G10TC-DIRANGLE-01-C1,G10TC-DIRANGLE-01,N-10-3,三角函數,有向角,有向角與弧度,概念辨識,角度方向、弧度、扇形弧長與面積；第二層：辨認定義、條件、符號與專業情境角色,概念/條件判斷,概念邊界或限制條件混淆,1,技高數學C G10適齡,MathAI技高Track語義分類
G10TC-DIRANGLE-01-P1,G10TC-DIRANGLE-01,N-10-3,三角函數,有向角,有向角與弧度,標準程序,角度方向、弧度、扇形弧長與面積；第二層：依課綱程序完成計算、化簡、作圖或解式,標準程序題,符號、代數程序或公式錯誤,2,技高數學C G10適齡,MathAI技高Track語義分類
G10TC-DIRANGLE-01-V1,G10TC-DIRANGLE-01,N-10-3,三角函數,有向角,有向角與弧度,多表徵轉換,角度方向、弧度、扇形弧長與面積；第二層：在文字、式子、坐標、函數圖、向量圖間轉換,圖↔式↔文字,表徵轉換失真,3,技高數學C G10適齡,MathAI技高Track語義分類
G10TC-DIRANGLE-01-R1,G10TC-DIRANGLE-01,N-10-3,三角函數,有向角,有向角與弧度,逆向驗證,角度方向、弧度、扇形弧長與面積；第二層：反求條件並以代回、圖形或估算驗證,反推/驗算,只會正向套法,3,技高數學C G10適齡,MathAI技高Track語義分類
G10TC-DIRANGLE-01-A1,G10TC-DIRANGLE-01,N-10-3,三角函數,有向角,有向角與弧度,專業情境應用,角度方向、弧度、扇形弧長與面積；第二層：連結群科專業、生活與測量情境建立模型,應用建模,單位、條件、模型選擇錯誤,4,技高數學C G10適齡,MathAI技高Track語義分類
G10TC-DIRANGLE-01-T1,G10TC-DIRANGLE-01,N-10-3,三角函數,有向角,有向角與弧度,條件變形,角度方向、弧度、扇形弧長與面積；第二層：加入多步驟、參數、複合條件或干擾資訊,進階變形,局部會算但整體條件失控,4,技高數學C G10適齡,MathAI技高Track語義分類
G10TC-TRIG6-01-C1,G10TC-TRIG6-01,S-10-2,三角函數,銳角三角函數,六個三角函數,概念辨識,定義sin cos tan cot sec csc與基本關係；第二層：辨認定義、條件、符號與專業情境角色,概念/條件判斷,概念邊界或限制條件混淆,1,技高數學C G10適齡,MathAI技高Track語義分類
G10TC-TRIG6-01-P1,G10TC-TRIG6-01,S-10-2,三角函數,銳角三角函數,六個三角函數,標準程序,定義sin cos tan cot sec csc與基本關係；第二層：依課綱程序完成計算、化簡、作圖或解式,標準程序題,符號、代數程序或公式錯誤,2,技高數學C G10適齡,MathAI技高Track語義分類
G10TC-TRIG6-01-V1,G10TC-TRIG6-01,S-10-2,三角函數,銳角三角函數,六個三角函數,多表徵轉換,定義sin cos tan cot sec csc與基本關係；第二層：在文字、式子、坐標、函數圖、向量圖間轉換,圖↔式↔文字,表徵轉換失真,3,技高數學C G10適齡,MathAI技高Track語義分類
G10TC-TRIG6-01-R1,G10TC-TRIG6-01,S-10-2,三角函數,銳角三角函數,六個三角函數,逆向驗證,定義sin cos tan cot sec csc與基本關係；第二層：反求條件並以代回、圖形或估算驗證,反推/驗算,只會正向套法,3,技高數學C G10適齡,MathAI技高Track語義分類
G10TC-TRIG6-01-A1,G10TC-TRIG6-01,S-10-2,三角函數,銳角三角函數,六個三角函數,專業情境應用,定義sin cos tan cot sec csc與基本關係；第二層：連結群科專業、生活與測量情境建立模型,應用建模,單位、條件、模型選擇錯誤,4,技高數學C G10適齡,MathAI技高Track語義分類
G10TC-TRIG6-01-T1,G10TC-TRIG6-01,S-10-2,三角函數,銳角三角函數,六個三角函數,條件變形,定義sin cos tan cot sec csc與基本關係；第二層：加入多步驟、參數、複合條件或干擾資訊,進階變形,局部會算但整體條件失控,4,技高數學C G10適齡,MathAI技高Track語義分類
G10TC-TRIG-BASICREL-01-C1,G10TC-TRIG-BASICREL-01,A-10-1,三角函數,基本性質,平方倒數商數關係,概念辨識,使用三角函數基本恆等關係；第二層：辨認定義、條件、符號與專業情境角色,概念/條件判斷,概念邊界或限制條件混淆,1,技高數學C G10適齡,MathAI技高Track語義分類
G10TC-TRIG-BASICREL-01-P1,G10TC-TRIG-BASICREL-01,A-10-1,三角函數,基本性質,平方倒數商數關係,標準程序,使用三角函數基本恆等關係；第二層：依課綱程序完成計算、化簡、作圖或解式,標準程序題,符號、代數程序或公式錯誤,2,技高數學C G10適齡,MathAI技高Track語義分類
G10TC-TRIG-BASICREL-01-V1,G10TC-TRIG-BASICREL-01,A-10-1,三角函數,基本性質,平方倒數商數關係,多表徵轉換,使用三角函數基本恆等關係；第二層：在文字、式子、坐標、函數圖、向量圖間轉換,圖↔式↔文字,表徵轉換失真,3,技高數學C G10適齡,MathAI技高Track語義分類
G10TC-TRIG-BASICREL-01-R1,G10TC-TRIG-BASICREL-01,A-10-1,三角函數,基本性質,平方倒數商數關係,逆向驗證,使用三角函數基本恆等關係；第二層：反求條件並以代回、圖形或估算驗證,反推/驗算,只會正向套法,3,技高數學C G10適齡,MathAI技高Track語義分類
G10TC-TRIG-BASICREL-01-A1,G10TC-TRIG-BASICREL-01,A-10-1,三角函數,基本性質,平方倒數商數關係,專業情境應用,使用三角函數基本恆等關係；第二層：連結群科專業、生活與測量情境建立模型,應用建模,單位、條件、模型選擇錯誤,4,技高數學C G10適齡,MathAI技高Track語義分類
G10TC-TRIG-BASICREL-01-T1,G10TC-TRIG-BASICREL-01,A-10-1,三角函數,基本性質,平方倒數商數關係,條件變形,使用三角函數基本恆等關係；第二層：加入多步驟、參數、複合條件或干擾資訊,進階變形,局部會算但整體條件失控,4,技高數學C G10適齡,MathAI技高Track語義分類
G10TC-TRIG-ANY-01-C1,G10TC-TRIG-ANY-01,R-10-2,三角函數,任意角,任意角六個三角函數,概念辨識,依象限與終邊計算；第二層：辨認定義、條件、符號與專業情境角色,概念/條件判斷,概念邊界或限制條件混淆,1,技高數學C G10適齡,MathAI技高Track語義分類
G10TC-TRIG-ANY-01-P1,G10TC-TRIG-ANY-01,R-10-2,三角函數,任意角,任意角六個三角函數,標準程序,依象限與終邊計算；第二層：依課綱程序完成計算、化簡、作圖或解式,標準程序題,符號、代數程序或公式錯誤,2,技高數學C G10適齡,MathAI技高Track語義分類
G10TC-TRIG-ANY-01-V1,G10TC-TRIG-ANY-01,R-10-2,三角函數,任意角,任意角六個三角函數,多表徵轉換,依象限與終邊計算；第二層：在文字、式子、坐標、函數圖、向量圖間轉換,圖↔式↔文字,表徵轉換失真,3,技高數學C G10適齡,MathAI技高Track語義分類
G10TC-TRIG-ANY-01-R1,G10TC-TRIG-ANY-01,R-10-2,三角函數,任意角,任意角六個三角函數,逆向驗證,依象限與終邊計算；第二層：反求條件並以代回、圖形或估算驗證,反推/驗算,只會正向套法,3,技高數學C G10適齡,MathAI技高Track語義分類
G10TC-TRIG-ANY-01-A1,G10TC-TRIG-ANY-01,R-10-2,三角函數,任意角,任意角六個三角函數,專業情境應用,依象限與終邊計算；第二層：連結群科專業、生活與測量情境建立模型,應用建模,單位、條件、模型選擇錯誤,4,技高數學C G10適齡,MathAI技高Track語義分類
G10TC-TRIG-ANY-01-T1,G10TC-TRIG-ANY-01,R-10-2,三角函數,任意角,任意角六個三角函數,條件變形,依象限與終邊計算；第二層：加入多步驟、參數、複合條件或干擾資訊,進階變形,局部會算但整體條件失控,4,技高數學C G10適齡,MathAI技高Track語義分類
G10TC-TRIG-GRAPH-01-C1,G10TC-TRIG-GRAPH-01,R-10-3,三角函數,圖形週期,六個三角函數圖形,概念辨識,認識圖形與週期，重點sin/cos平移伸縮；第二層：辨認定義、條件、符號與專業情境角色,概念/條件判斷,概念邊界或限制條件混淆,1,技高數學C G10適齡,MathAI技高Track語義分類
G10TC-TRIG-GRAPH-01-P1,G10TC-TRIG-GRAPH-01,R-10-3,三角函數,圖形週期,六個三角函數圖形,標準程序,認識圖形與週期，重點sin/cos平移伸縮；第二層：依課綱程序完成計算、化簡、作圖或解式,標準程序題,符號、代數程序或公式錯誤,2,技高數學C G10適齡,MathAI技高Track語義分類
G10TC-TRIG-GRAPH-01-V1,G10TC-TRIG-GRAPH-01,R-10-3,三角函數,圖形週期,六個三角函數圖形,多表徵轉換,認識圖形與週期，重點sin/cos平移伸縮；第二層：在文字、式子、坐標、函數圖、向量圖間轉換,圖↔式↔文字,表徵轉換失真,3,技高數學C G10適齡,MathAI技高Track語義分類
G10TC-TRIG-GRAPH-01-R1,G10TC-TRIG-GRAPH-01,R-10-3,三角函數,圖形週期,六個三角函數圖形,逆向驗證,認識圖形與週期，重點sin/cos平移伸縮；第二層：反求條件並以代回、圖形或估算驗證,反推/驗算,只會正向套法,3,技高數學C G10適齡,MathAI技高Track語義分類
G10TC-TRIG-GRAPH-01-A1,G10TC-TRIG-GRAPH-01,R-10-3,三角函數,圖形週期,六個三角函數圖形,專業情境應用,認識圖形與週期，重點sin/cos平移伸縮；第二層：連結群科專業、生活與測量情境建立模型,應用建模,單位、條件、模型選擇錯誤,4,技高數學C G10適齡,MathAI技高Track語義分類
G10TC-TRIG-GRAPH-01-T1,G10TC-TRIG-GRAPH-01,R-10-3,三角函數,圖形週期,六個三角函數圖形,條件變形,認識圖形與週期，重點sin/cos平移伸縮；第二層：加入多步驟、參數、複合條件或干擾資訊,進階變形,局部會算但整體條件失控,4,技高數學C G10適齡,MathAI技高Track語義分類
G10TC-SINE-LAW-01-C1,G10TC-SINE-LAW-01,S-10-3,三角函數,解三角形,正弦定理,概念辨識,解斜三角形與測量；第二層：辨認定義、條件、符號與專業情境角色,概念/條件判斷,概念邊界或限制條件混淆,1,技高數學C G10適齡,MathAI技高Track語義分類
G10TC-SINE-LAW-01-P1,G10TC-SINE-LAW-01,S-10-3,三角函數,解三角形,正弦定理,標準程序,解斜三角形與測量；第二層：依課綱程序完成計算、化簡、作圖或解式,標準程序題,符號、代數程序或公式錯誤,2,技高數學C G10適齡,MathAI技高Track語義分類
G10TC-SINE-LAW-01-V1,G10TC-SINE-LAW-01,S-10-3,三角函數,解三角形,正弦定理,多表徵轉換,解斜三角形與測量；第二層：在文字、式子、坐標、函數圖、向量圖間轉換,圖↔式↔文字,表徵轉換失真,3,技高數學C G10適齡,MathAI技高Track語義分類
G10TC-SINE-LAW-01-R1,G10TC-SINE-LAW-01,S-10-3,三角函數,解三角形,正弦定理,逆向驗證,解斜三角形與測量；第二層：反求條件並以代回、圖形或估算驗證,反推/驗算,只會正向套法,3,技高數學C G10適齡,MathAI技高Track語義分類
G10TC-SINE-LAW-01-A1,G10TC-SINE-LAW-01,S-10-3,三角函數,解三角形,正弦定理,專業情境應用,解斜三角形與測量；第二層：連結群科專業、生活與測量情境建立模型,應用建模,單位、條件、模型選擇錯誤,4,技高數學C G10適齡,MathAI技高Track語義分類
G10TC-SINE-LAW-01-T1,G10TC-SINE-LAW-01,S-10-3,三角函數,解三角形,正弦定理,條件變形,解斜三角形與測量；第二層：加入多步驟、參數、複合條件或干擾資訊,進階變形,局部會算但整體條件失控,4,技高數學C G10適齡,MathAI技高Track語義分類
G10TC-COSINE-LAW-01-C1,G10TC-COSINE-LAW-01,S-10-3,三角函數,解三角形,餘弦定理,概念辨識,SAS/SSS求邊角；第二層：辨認定義、條件、符號與專業情境角色,概念/條件判斷,概念邊界或限制條件混淆,1,技高數學C G10適齡,MathAI技高Track語義分類
G10TC-COSINE-LAW-01-P1,G10TC-COSINE-LAW-01,S-10-3,三角函數,解三角形,餘弦定理,標準程序,SAS/SSS求邊角；第二層：依課綱程序完成計算、化簡、作圖或解式,標準程序題,符號、代數程序或公式錯誤,2,技高數學C G10適齡,MathAI技高Track語義分類
G10TC-COSINE-LAW-01-V1,G10TC-COSINE-LAW-01,S-10-3,三角函數,解三角形,餘弦定理,多表徵轉換,SAS/SSS求邊角；第二層：在文字、式子、坐標、函數圖、向量圖間轉換,圖↔式↔文字,表徵轉換失真,3,技高數學C G10適齡,MathAI技高Track語義分類
G10TC-COSINE-LAW-01-R1,G10TC-COSINE-LAW-01,S-10-3,三角函數,解三角形,餘弦定理,逆向驗證,SAS/SSS求邊角；第二層：反求條件並以代回、圖形或估算驗證,反推/驗算,只會正向套法,3,技高數學C G10適齡,MathAI技高Track語義分類
G10TC-COSINE-LAW-01-A1,G10TC-COSINE-LAW-01,S-10-3,三角函數,解三角形,餘弦定理,專業情境應用,SAS/SSS求邊角；第二層：連結群科專業、生活與測量情境建立模型,應用建模,單位、條件、模型選擇錯誤,4,技高數學C G10適齡,MathAI技高Track語義分類
