micro_skill_id,parent_skill_id,official_code,main_unit,subunit,skill_name,question_type,focus,item_pattern,common_error,difficulty,age_fit,naming_note
G11A-N-ARCLEN-01-A1,G11A-N-ARCLEN-01,N-11A-1,三角函數,弧度量,弧長與扇形面積,情境建模,使用s=rθ與A=1/2 r²θ；第二層：從科學、金融、工程、設計或社會情境建立模型,應用建模,模型選擇與解釋錯誤,4,普高G11數學A,MathAI普高11年級分流語義分類
G11A-N-ARCLEN-01-T1,G11A-N-ARCLEN-01,N-11A-1,三角函數,弧度量,弧長與扇形面積,條件變形,使用s=rθ與A=1/2 r²θ；第二層：加入參數、多步驟、空間/機率條件或跨表徵資訊,進階變形,整體條件控制失敗,4,普高G11數學A,MathAI普高11年級分流語義分類
G11A-F-TRIGGRAPH-01-C1,G11A-F-TRIGGRAPH-01,F-11A-1,三角函數,函數圖形,sin/cos圖形,概念與條件辨識,掌握定義域、值域、週期與對稱；第二層：辨認定義、符號、模型條件與適用範圍,概念判斷,混淆定義或忽略限制條件,1,普高G11數學A,MathAI普高11年級分流語義分類
G11A-F-TRIGGRAPH-01-P1,G11A-F-TRIGGRAPH-01,F-11A-1,三角函數,函數圖形,sin/cos圖形,標準程序,掌握定義域、值域、週期與對稱；第二層：依標準算法完成計算、推導、解式或矩陣運算,標準程序題,運算流程、符號或公式錯誤,2,普高G11數學A,MathAI普高11年級分流語義分類
G11A-F-TRIGGRAPH-01-V1,G11A-F-TRIGGRAPH-01,F-11A-1,三角函數,函數圖形,sin/cos圖形,多表徵轉換,掌握定義域、值域、週期與對稱；第二層：在文字、圖形、向量、矩陣、函數圖與機率表徵間轉換,圖↔式↔表,表徵轉換失去結構,3,普高G11數學A,MathAI普高11年級分流語義分類
G11A-F-TRIGGRAPH-01-R1,G11A-F-TRIGGRAPH-01,F-11A-1,三角函數,函數圖形,sin/cos圖形,逆向驗證,掌握定義域、值域、週期與對稱；第二層：由結果反求參數/條件並以代回、幾何或數值檢核,反推/驗算,只會正向套公式,3,普高G11數學A,MathAI普高11年級分流語義分類
G11A-F-TRIGGRAPH-01-A1,G11A-F-TRIGGRAPH-01,F-11A-1,三角函數,函數圖形,sin/cos圖形,情境建模,掌握定義域、值域、週期與對稱；第二層：從科學、金融、工程、設計或社會情境建立模型,應用建模,模型選擇與解釋錯誤,4,普高G11數學A,MathAI普高11年級分流語義分類
G11A-F-TRIGGRAPH-01-T1,G11A-F-TRIGGRAPH-01,F-11A-1,三角函數,函數圖形,sin/cos圖形,條件變形,掌握定義域、值域、週期與對稱；第二層：加入參數、多步驟、空間/機率條件或跨表徵資訊,進階變形,整體條件控制失敗,4,普高G11數學A,MathAI普高11年級分流語義分類
G11A-F-TANGRAPH-01-C1,G11A-F-TANGRAPH-01,F-11A-1,三角函數,函數圖形,tan圖形,概念與條件辨識,掌握週期、零點與漸近線概念；第二層：辨認定義、符號、模型條件與適用範圍,概念判斷,混淆定義或忽略限制條件,1,普高G11數學A,MathAI普高11年級分流語義分類
G11A-F-TANGRAPH-01-P1,G11A-F-TANGRAPH-01,F-11A-1,三角函數,函數圖形,tan圖形,標準程序,掌握週期、零點與漸近線概念；第二層：依標準算法完成計算、推導、解式或矩陣運算,標準程序題,運算流程、符號或公式錯誤,2,普高G11數學A,MathAI普高11年級分流語義分類
G11A-F-TANGRAPH-01-V1,G11A-F-TANGRAPH-01,F-11A-1,三角函數,函數圖形,tan圖形,多表徵轉換,掌握週期、零點與漸近線概念；第二層：在文字、圖形、向量、矩陣、函數圖與機率表徵間轉換,圖↔式↔表,表徵轉換失去結構,3,普高G11數學A,MathAI普高11年級分流語義分類
G11A-F-TANGRAPH-01-R1,G11A-F-TANGRAPH-01,F-11A-1,三角函數,函數圖形,tan圖形,逆向驗證,掌握週期、零點與漸近線概念；第二層：由結果反求參數/條件並以代回、幾何或數值檢核,反推/驗算,只會正向套公式,3,普高G11數學A,MathAI普高11年級分流語義分類
G11A-F-TANGRAPH-01-A1,G11A-F-TANGRAPH-01,F-11A-1,三角函數,函數圖形,tan圖形,情境建模,掌握週期、零點與漸近線概念；第二層：從科學、金融、工程、設計或社會情境建立模型,應用建模,模型選擇與解釋錯誤,4,普高G11數學A,MathAI普高11年級分流語義分類
G11A-F-TANGRAPH-01-T1,G11A-F-TANGRAPH-01,F-11A-1,三角函數,函數圖形,tan圖形,條件變形,掌握週期、零點與漸近線概念；第二層：加入參數、多步驟、空間/機率條件或跨表徵資訊,進階變形,整體條件控制失敗,4,普高G11數學A,MathAI普高11年級分流語義分類
G11A-F-TANGRAPH-01-X1,G11A-F-TANGRAPH-01,F-11A-1,三角函數,函數圖形,tan圖形,跨主題整合,掌握週期、零點與漸近線概念；第二層：整合向量、矩陣、函數、三角、機率等多主題,跨章整合,無法辨識知識鏈,5,普高G11數學A,MathAI普高11年級分流語義分類
G11A-G-SUMDIFF-01-C1,G11A-G-SUMDIFF-01,G-11A-5,三角函數,和差角,正弦餘弦和差角,概念與條件辨識,正確套用sin(α±β)、cos(α±β)；第二層：辨認定義、符號、模型條件與適用範圍,概念判斷,混淆定義或忽略限制條件,1,普高G11數學A,MathAI普高11年級分流語義分類
G11A-G-SUMDIFF-01-P1,G11A-G-SUMDIFF-01,G-11A-5,三角函數,和差角,正弦餘弦和差角,標準程序,正確套用sin(α±β)、cos(α±β)；第二層：依標準算法完成計算、推導、解式或矩陣運算,標準程序題,運算流程、符號或公式錯誤,2,普高G11數學A,MathAI普高11年級分流語義分類
G11A-G-SUMDIFF-01-V1,G11A-G-SUMDIFF-01,G-11A-5,三角函數,和差角,正弦餘弦和差角,多表徵轉換,正確套用sin(α±β)、cos(α±β)；第二層：在文字、圖形、向量、矩陣、函數圖與機率表徵間轉換,圖↔式↔表,表徵轉換失去結構,3,普高G11數學A,MathAI普高11年級分流語義分類
G11A-G-SUMDIFF-01-R1,G11A-G-SUMDIFF-01,G-11A-5,三角函數,和差角,正弦餘弦和差角,逆向驗證,正確套用sin(α±β)、cos(α±β)；第二層：由結果反求參數/條件並以代回、幾何或數值檢核,反推/驗算,只會正向套公式,3,普高G11數學A,MathAI普高11年級分流語義分類
G11A-G-SUMDIFF-01-A1,G11A-G-SUMDIFF-01,G-11A-5,三角函數,和差角,正弦餘弦和差角,情境建模,正確套用sin(α±β)、cos(α±β)；第二層：從科學、金融、工程、設計或社會情境建立模型,應用建模,模型選擇與解釋錯誤,4,普高G11數學A,MathAI普高11年級分流語義分類
G11A-G-SUMDIFF-01-T1,G11A-G-SUMDIFF-01,G-11A-5,三角函數,和差角,正弦餘弦和差角,條件變形,正確套用sin(α±β)、cos(α±β)；第二層：加入參數、多步驟、空間/機率條件或跨表徵資訊,進階變形,整體條件控制失敗,4,普高G11數學A,MathAI普高11年級分流語義分類
G11A-G-SUMDIFF-01-X1,G11A-G-SUMDIFF-01,G-11A-5,三角函數,和差角,正弦餘弦和差角,跨主題整合,正確套用sin(α±β)、cos(α±β)；第二層：整合向量、矩陣、函數、三角、機率等多主題,跨章整合,無法辨識知識鏈,5,普高G11數學A,MathAI普高11年級分流語義分類
G11A-G-DOUBLE-01-C1,G11A-G-DOUBLE-01,G-11A-5,三角函數,和差角,倍角公式,概念與條件辨識,由和角公式推得與應用sin2θ、cos2θ；第二層：辨認定義、符號、模型條件與適用範圍,概念判斷,混淆定義或忽略限制條件,1,普高G11數學A,MathAI普高11年級分流語義分類
G11A-G-DOUBLE-01-P1,G11A-G-DOUBLE-01,G-11A-5,三角函數,和差角,倍角公式,標準程序,由和角公式推得與應用sin2θ、cos2θ；第二層：依標準算法完成計算、推導、解式或矩陣運算,標準程序題,運算流程、符號或公式錯誤,2,普高G11數學A,MathAI普高11年級分流語義分類
G11A-G-DOUBLE-01-V1,G11A-G-DOUBLE-01,G-11A-5,三角函數,和差角,倍角公式,多表徵轉換,由和角公式推得與應用sin2θ、cos2θ；第二層：在文字、圖形、向量、矩陣、函數圖與機率表徵間轉換,圖↔式↔表,表徵轉換失去結構,3,普高G11數學A,MathAI普高11年級分流語義分類
G11A-G-DOUBLE-01-R1,G11A-G-DOUBLE-01,G-11A-5,三角函數,和差角,倍角公式,逆向驗證,由和角公式推得與應用sin2θ、cos2θ；第二層：由結果反求參數/條件並以代回、幾何或數值檢核,反推/驗算,只會正向套公式,3,普高G11數學A,MathAI普高11年級分流語義分類
G11A-G-DOUBLE-01-A1,G11A-G-DOUBLE-01,G-11A-5,三角函數,和差角,倍角公式,情境建模,由和角公式推得與應用sin2θ、cos2θ；第二層：從科學、金融、工程、設計或社會情境建立模型,應用建模,模型選擇與解釋錯誤,4,普高G11數學A,MathAI普高11年級分流語義分類
G11A-G-DOUBLE-01-T1,G11A-G-DOUBLE-01,G-11A-5,三角函數,和差角,倍角公式,條件變形,由和角公式推得與應用sin2θ、cos2θ；第二層：加入參數、多步驟、空間/機率條件或跨表徵資訊,進階變形,整體條件控制失敗,4,普高G11數學A,MathAI普高11年級分流語義分類
G11A-G-DOUBLE-01-X1,G11A-G-DOUBLE-01,G-11A-5,三角函數,和差角,倍角公式,跨主題整合,由和角公式推得與應用sin2θ、cos2θ；第二層：整合向量、矩陣、函數、三角、機率等多主題,跨章整合,無法辨識知識鏈,5,普高G11數學A,MathAI普高11年級分流語義分類
G11A-G-HALF-01-C1,G11A-G-HALF-01,G-11A-5,三角函數,和差角,半角公式,概念與條件辨識,理解半角值與正負號需依角所在範圍判斷；第二層：辨認定義、符號、模型條件與適用範圍,概念判斷,混淆定義或忽略限制條件,1,普高G11數學A,MathAI普高11年級分流語義分類
G11A-G-HALF-01-P1,G11A-G-HALF-01,G-11A-5,三角函數,和差角,半角公式,標準程序,理解半角值與正負號需依角所在範圍判斷；第二層：依標準算法完成計算、推導、解式或矩陣運算,標準程序題,運算流程、符號或公式錯誤,2,普高G11數學A,MathAI普高11年級分流語義分類
G11A-G-HALF-01-V1,G11A-G-HALF-01,G-11A-5,三角函數,和差角,半角公式,多表徵轉換,理解半角值與正負號需依角所在範圍判斷；第二層：在文字、圖形、向量、矩陣、函數圖與機率表徵間轉換,圖↔式↔表,表徵轉換失去結構,3,普高G11數學A,MathAI普高11年級分流語義分類
G11A-G-HALF-01-R1,G11A-G-HALF-01,G-11A-5,三角函數,和差角,半角公式,逆向驗證,理解半角值與正負號需依角所在範圍判斷；第二層：由結果反求參數/條件並以代回、幾何或數值檢核,反推/驗算,只會正向套公式,3,普高G11數學A,MathAI普高11年級分流語義分類
G11A-G-HALF-01-A1,G11A-G-HALF-01,G-11A-5,三角函數,和差角,半角公式,情境建模,理解半角值與正負號需依角所在範圍判斷；第二層：從科學、金融、工程、設計或社會情境建立模型,應用建模,模型選擇與解釋錯誤,4,普高G11數學A,MathAI普高11年級分流語義分類
G11A-G-HALF-01-T1,G11A-G-HALF-01,G-11A-5,三角函數,和差角,半角公式,條件變形,理解半角值與正負號需依角所在範圍判斷；第二層：加入參數、多步驟、空間/機率條件或跨表徵資訊,進階變形,整體條件控制失敗,4,普高G11數學A,MathAI普高11年級分流語義分類
G11A-G-HALF-01-X1,G11A-G-HALF-01,G-11A-5,三角函數,和差角,半角公式,跨主題整合,理解半角值與正負號需依角所在範圍判斷；第二層：整合向量、矩陣、函數、三角、機率等多主題,跨章整合,無法辨識知識鏈,5,普高G11數學A,MathAI普高11年級分流語義分類
G11A-F-SUPERPOSE-01-C1,G11A-F-SUPERPOSE-01,F-11A-2,三角函數,正餘弦疊合,asinx+bcosx疊合,概念與條件辨識,轉成Rsin(x+φ)或Rcos(x-φ)理解振幅與相位；第二層：辨認定義、符號、模型條件與適用範圍,概念判斷,混淆定義或忽略限制條件,1,普高G11數學A,MathAI普高11年級分流語義分類
G11A-F-SUPERPOSE-01-P1,G11A-F-SUPERPOSE-01,F-11A-2,三角函數,正餘弦疊合,asinx+bcosx疊合,標準程序,轉成Rsin(x+φ)或Rcos(x-φ)理解振幅與相位；第二層：依標準算法完成計算、推導、解式或矩陣運算,標準程序題,運算流程、符號或公式錯誤,2,普高G11數學A,MathAI普高11年級分流語義分類
G11A-F-SUPERPOSE-01-V1,G11A-F-SUPERPOSE-01,F-11A-2,三角函數,正餘弦疊合,asinx+bcosx疊合,多表徵轉換,轉成Rsin(x+φ)或Rcos(x-φ)理解振幅與相位；第二層：在文字、圖形、向量、矩陣、函數圖與機率表徵間轉換,圖↔式↔表,表徵轉換失去結構,3,普高G11數學A,MathAI普高11年級分流語義分類
G11A-F-SUPERPOSE-01-R1,G11A-F-SUPERPOSE-01,F-11A-2,三角函數,正餘弦疊合,asinx+bcosx疊合,逆向驗證,轉成Rsin(x+φ)或Rcos(x-φ)理解振幅與相位；第二層：由結果反求參數/條件並以代回、幾何或數值檢核,反推/驗算,只會正向套公式,3,普高G11數學A,MathAI普高11年級分流語義分類
G11A-F-SUPERPOSE-01-A1,G11A-F-SUPERPOSE-01,F-11A-2,三角函數,正餘弦疊合,asinx+bcosx疊合,情境建模,轉成Rsin(x+φ)或Rcos(x-φ)理解振幅與相位；第二層：從科學、金融、工程、設計或社會情境建立模型,應用建模,模型選擇與解釋錯誤,4,普高G11數學A,MathAI普高11年級分流語義分類
G11A-F-SUPERPOSE-01-T1,G11A-F-SUPERPOSE-01,F-11A-2,三角函數,正餘弦疊合,asinx+bcosx疊合,條件變形,轉成Rsin(x+φ)或Rcos(x-φ)理解振幅與相位；第二層：加入參數、多步驟、空間/機率條件或跨表徵資訊,進階變形,整體條件控制失敗,4,普高G11數學A,MathAI普高11年級分流語義分類
G11A-F-SUPERPOSE-01-X1,G11A-F-SUPERPOSE-01,F-11A-2,三角函數,正餘弦疊合,asinx+bcosx疊合,跨主題整合,轉成Rsin(x+φ)或Rcos(x-φ)理解振幅與相位；第二層：整合向量、矩陣、函數、三角、機率等多主題,跨章整合,無法辨識知識鏈,5,普高G11數學A,MathAI普高11年級分流語義分類
G11A-F-PERIODMODEL-01-C1,G11A-F-PERIODMODEL-01,F-11A-1 / F-11A-2,三角函數,週期模型,週期現象建模,概念與條件辨識,由資料辨認振幅、週期、頻率、相位；第二層：辨認定義、符號、模型條件與適用範圍,概念判斷,混淆定義或忽略限制條件,1,普高G11數學A,MathAI普高11年級分流語義分類
G11A-F-PERIODMODEL-01-P1,G11A-F-PERIODMODEL-01,F-11A-1 / F-11A-2,三角函數,週期模型,週期現象建模,標準程序,由資料辨認振幅、週期、頻率、相位；第二層：依標準算法完成計算、推導、解式或矩陣運算,標準程序題,運算流程、符號或公式錯誤,2,普高G11數學A,MathAI普高11年級分流語義分類
G11A-F-PERIODMODEL-01-V1,G11A-F-PERIODMODEL-01,F-11A-1 / F-11A-2,三角函數,週期模型,週期現象建模,多表徵轉換,由資料辨認振幅、週期、頻率、相位；第二層：在文字、圖形、向量、矩陣、函數圖與機率表徵間轉換,圖↔式↔表,表徵轉換失去結構,3,普高G11數學A,MathAI普高11年級分流語義分類
G11A-F-PERIODMODEL-01-R1,G11A-F-PERIODMODEL-01,F-11A-1 / F-11A-2,三角函數,週期模型,週期現象建模,逆向驗證,由資料辨認振幅、週期、頻率、相位；第二層：由結果反求參數/條件並以代回、幾何或數值檢核,反推/驗算,只會正向套公式,3,普高G11數學A,MathAI普高11年級分流語義分類
G11A-F-PERIODMODEL-01-A1,G11A-F-PERIODMODEL-01,F-11A-1 / F-11A-2,三角函數,週期模型,週期現象建模,情境建模,由資料辨認振幅、週期、頻率、相位；第二層：從科學、金融、工程、設計或社會情境建立模型,應用建模,模型選擇與解釋錯誤,4,普高G11數學A,MathAI普高11年級分流語義分類
G11A-F-PERIODMODEL-01-T1,G11A-F-PERIODMODEL-01,F-11A-1 / F-11A-2,三角函數,週期模型,週期現象建模,條件變形,由資料辨認振幅、週期、頻率、相位；第二層：加入參數、多步驟、空間/機率條件或跨表徵資訊,進階變形,整體條件控制失敗,4,普高G11數學A,MathAI普高11年級分流語義分類
G11A-F-PERIODMODEL-01-X1,G11A-F-PERIODMODEL-01,F-11A-1 / F-11A-2,三角函數,週期模型,週期現象建模,跨主題整合,由資料辨認振幅、週期、頻率、相位；第二層：整合向量、矩陣、函數、三角、機率等多主題,跨章整合,無法辨識知識鏈,5,普高G11數學A,MathAI普高11年級分流語義分類
G11A-A-LOGLAW-01-C1,G11A-A-LOGLAW-01,A-11A-4,指數對數,對數律,乘除冪對數律,概念與條件辨識,由指數律推得log乘積/商/次方規則；第二層：辨認定義、符號、模型條件與適用範圍,概念判斷,混淆定義或忽略限制條件,1,普高G11數學A,MathAI普高11年級分流語義分類
G11A-A-LOGLAW-01-P1,G11A-A-LOGLAW-01,A-11A-4,指數對數,對數律,乘除冪對數律,標準程序,由指數律推得log乘積/商/次方規則；第二層：依標準算法完成計算、推導、解式或矩陣運算,標準程序題,運算流程、符號或公式錯誤,2,普高G11數學A,MathAI普高11年級分流語義分類
G11A-A-LOGLAW-01-V1,G11A-A-LOGLAW-01,A-11A-4,指數對數,對數律,乘除冪對數律,多表徵轉換,由指數律推得log乘積/商/次方規則；第二層：在文字、圖形、向量、矩陣、函數圖與機率表徵間轉換,圖↔式↔表,表徵轉換失去結構,3,普高G11數學A,MathAI普高11年級分流語義分類
G11A-A-LOGLAW-01-R1,G11A-A-LOGLAW-01,A-11A-4,指數對數,對數律,乘除冪對數律,逆向驗證,由指數律推得log乘積/商/次方規則；第二層：由結果反求參數/條件並以代回、幾何或數值檢核,反推/驗算,只會正向套公式,3,普高G11數學A,MathAI普高11年級分流語義分類
G11A-A-LOGLAW-01-A1,G11A-A-LOGLAW-01,A-11A-4,指數對數,對數律,乘除冪對數律,情境建模,由指數律推得log乘積/商/次方規則；第二層：從科學、金融、工程、設計或社會情境建立模型,應用建模,模型選擇與解釋錯誤,4,普高G11數學A,MathAI普高11年級分流語義分類
G11A-A-LOGLAW-01-T1,G11A-A-LOGLAW-01,A-11A-4,指數對數,對數律,乘除冪對數律,條件變形,由指數律推得log乘積/商/次方規則；第二層：加入參數、多步驟、空間/機率條件或跨表徵資訊,進階變形,整體條件控制失敗,4,普高G11數學A,MathAI普高11年級分流語義分類
G11A-A-LOGLAW-01-X1,G11A-A-LOGLAW-01,A-11A-4,指數對數,對數律,乘除冪對數律,跨主題整合,由指數律推得log乘積/商/次方規則；第二層：整合向量、矩陣、函數、三角、機率等多主題,跨章整合,無法辨識知識鏈,5,普高G11數學A,MathAI普高11年級分流語義分類
G11A-A-CHANGEBASE-01-C1,G11A-A-CHANGEBASE-01,A-11A-4,指數對數,對數律,換底公式,概念與條件辨識,一般底對數換至常用對數計算；第二層：辨認定義、符號、模型條件與適用範圍,概念判斷,混淆定義或忽略限制條件,1,普高G11數學A,MathAI普高11年級分流語義分類
G11A-A-CHANGEBASE-01-P1,G11A-A-CHANGEBASE-01,A-11A-4,指數對數,對數律,換底公式,標準程序,一般底對數換至常用對數計算；第二層：依標準算法完成計算、推導、解式或矩陣運算,標準程序題,運算流程、符號或公式錯誤,2,普高G11數學A,MathAI普高11年級分流語義分類
G11A-A-CHANGEBASE-01-V1,G11A-A-CHANGEBASE-01,A-11A-4,指數對數,對數律,換底公式,多表徵轉換,一般底對數換至常用對數計算；第二層：在文字、圖形、向量、矩陣、函數圖與機率表徵間轉換,圖↔式↔表,表徵轉換失去結構,3,普高G11數學A,MathAI普高11年級分流語義分類
G11A-A-CHANGEBASE-01-R1,G11A-A-CHANGEBASE-01,A-11A-4,指數對數,對數律,換底公式,逆向驗證,一般底對數換至常用對數計算；第二層：由結果反求參數/條件並以代回、幾何或數值檢核,反推/驗算,只會正向套公式,3,普高G11數學A,MathAI普高11年級分流語義分類
G11A-A-CHANGEBASE-01-A1,G11A-A-CHANGEBASE-01,A-11A-4,指數對數,對數律,換底公式,情境建模,一般底對數換至常用對數計算；第二層：從科學、金融、工程、設計或社會情境建立模型,應用建模,模型選擇與解釋錯誤,4,普高G11數學A,MathAI普高11年級分流語義分類
G11A-A-CHANGEBASE-01-T1,G11A-A-CHANGEBASE-01,A-11A-4,指數對數,對數律,換底公式,條件變形,一般底對數換至常用對數計算；第二層：加入參數、多步驟、空間/機率條件或跨表徵資訊,進階變形,整體條件控制失敗,4,普高G11數學A,MathAI普高11年級分流語義分類
G11A-A-CHANGEBASE-01-X1,G11A-A-CHANGEBASE-01,A-11A-4,指數對數,對數律,換底公式,跨主題整合,一般底對數換至常用對數計算；第二層：整合向量、矩陣、函數、三角、機率等多主題,跨章整合,無法辨識知識鏈,5,普高G11數學A,MathAI普高11年級分流語義分類
G11A-F-EXPGRAPH-01-C1,G11A-F-EXPGRAPH-01,F-11A-4,指數對數,指數函數,指數函數圖形,概念與條件辨識,比較a>1與0<a<1的增減與漸近；第二層：辨認定義、符號、模型條件與適用範圍,概念判斷,混淆定義或忽略限制條件,1,普高G11數學A,MathAI普高11年級分流語義分類
G11A-F-EXPGRAPH-01-P1,G11A-F-EXPGRAPH-01,F-11A-4,指數對數,指數函數,指數函數圖形,標準程序,比較a>1與0<a<1的增減與漸近；第二層：依標準算法完成計算、推導、解式或矩陣運算,標準程序題,運算流程、符號或公式錯誤,2,普高G11數學A,MathAI普高11年級分流語義分類
G11A-F-EXPGRAPH-01-V1,G11A-F-EXPGRAPH-01,F-11A-4,指數對數,指數函數,指數函數圖形,多表徵轉換,比較a>1與0<a<1的增減與漸近；第二層：在文字、圖形、向量、矩陣、函數圖與機率表徵間轉換,圖↔式↔表,表徵轉換失去結構,3,普高G11數學A,MathAI普高11年級分流語義分類
G11A-F-EXPGRAPH-01-R1,G11A-F-EXPGRAPH-01,F-11A-4,指數對數,指數函數,指數函數圖形,逆向驗證,比較a>1與0<a<1的增減與漸近；第二層：由結果反求參數/條件並以代回、幾何或數值檢核,反推/驗算,只會正向套公式,3,普高G11數學A,MathAI普高11年級分流語義分類
G11A-F-EXPGRAPH-01-A1,G11A-F-EXPGRAPH-01,F-11A-4,指數對數,指數函數,指數函數圖形,情境建模,比較a>1與0<a<1的增減與漸近；第二層：從科學、金融、工程、設計或社會情境建立模型,應用建模,模型選擇與解釋錯誤,4,普高G11數學A,MathAI普高11年級分流語義分類
G11A-F-EXPGRAPH-01-T1,G11A-F-EXPGRAPH-01,F-11A-4,指數對數,指數函數,指數函數圖形,條件變形,比較a>1與0<a<1的增減與漸近；第二層：加入參數、多步驟、空間/機率條件或跨表徵資訊,進階變形,整體條件控制失敗,4,普高G11數學A,MathAI普高11年級分流語義分類
G11A-F-LOGGRAPH-01-C1,G11A-F-LOGGRAPH-01,F-11A-4,指數對數,對數函數,對數函數圖形,概念與條件辨識,理解與指數函數互為反函數的圖形關係；第二層：辨認定義、符號、模型條件與適用範圍,概念判斷,混淆定義或忽略限制條件,1,普高G11數學A,MathAI普高11年級分流語義分類
G11A-F-LOGGRAPH-01-P1,G11A-F-LOGGRAPH-01,F-11A-4,指數對數,對數函數,對數函數圖形,標準程序,理解與指數函數互為反函數的圖形關係；第二層：依標準算法完成計算、推導、解式或矩陣運算,標準程序題,運算流程、符號或公式錯誤,2,普高G11數學A,MathAI普高11年級分流語義分類
G11A-F-LOGGRAPH-01-V1,G11A-F-LOGGRAPH-01,F-11A-4,指數對數,對數函數,對數函數圖形,多表徵轉換,理解與指數函數互為反函數的圖形關係；第二層：在文字、圖形、向量、矩陣、函數圖與機率表徵間轉換,圖↔式↔表,表徵轉換失去結構,3,普高G11數學A,MathAI普高11年級分流語義分類
G11A-F-LOGGRAPH-01-R1,G11A-F-LOGGRAPH-01,F-11A-4,指數對數,對數函數,對數函數圖形,逆向驗證,理解與指數函數互為反函數的圖形關係；第二層：由結果反求參數/條件並以代回、幾何或數值檢核,反推/驗算,只會正向套公式,3,普高G11數學A,MathAI普高11年級分流語義分類
G11A-F-LOGGRAPH-01-A1,G11A-F-LOGGRAPH-01,F-11A-4,指數對數,對數函數,對數函數圖形,情境建模,理解與指數函數互為反函數的圖形關係；第二層：從科學、金融、工程、設計或社會情境建立模型,應用建模,模型選擇與解釋錯誤,4,普高G11數學A,MathAI普高11年級分流語義分類
G11A-F-LOGGRAPH-01-T1,G11A-F-LOGGRAPH-01,F-11A-4,指數對數,對數函數,對數函數圖形,條件變形,理解與指數函數互為反函數的圖形關係；第二層：加入參數、多步驟、空間/機率條件或跨表徵資訊,進階變形,整體條件控制失敗,4,普高G11數學A,MathAI普高11年級分流語義分類
