micro_skill_id,parent_skill_id,official_code,main_unit,subunit,skill_name,question_type,focus,item_pattern,common_error,difficulty,age_fit,naming_note
G10G-N-SCI-01-A1,G10G-N-SCI-01,N-10-1,實數與數線,科學記號,科學記號運算,情境建模,進行乘除與適當加減並保持尺度判斷；第二層：從科學、工程、數據或生活情境建立模型並解釋,建模應用題,模型選擇、變數設定、單位或答案詮釋錯誤,4,普通高中G10適齡,MathAI原創語義分類
G10G-N-SCI-01-T1,G10G-N-SCI-01,N-10-1,實數與數線,科學記號,科學記號運算,條件變形,進行乘除與適當加減並保持尺度判斷；第二層：加入參數、絕對值、分式根式、多區間或多步驟條件,進階變形題,局部技巧正確但整體條件控制失敗,4,普通高中G10適齡,MathAI原創語義分類
G10G-N-SIGFIG-01-C1,G10G-N-SIGFIG-01,N-10-1 / N-10-5,實數與數線,有效位數,有效位數,概念與條件辨識,辨認有效位數並在運算後合理取捨；第二層：辨認定義、適用條件、符號、函數/幾何角色,概念判斷、條件辨識,忽略定義域、限制條件或符號方向,1,普通高中G10適齡,MathAI原創語義分類
G10G-N-SIGFIG-01-P1,G10G-N-SIGFIG-01,N-10-1 / N-10-5,實數與數線,有效位數,有效位數,標準程序,辨認有效位數並在運算後合理取捨；第二層：依標準算法完成運算、解式、作圖、統計或機率,標準計算/推導,代數程序、變形或公式套用錯誤,2,普通高中G10適齡,MathAI原創語義分類
G10G-N-SIGFIG-01-V1,G10G-N-SIGFIG-01,N-10-1 / N-10-5,實數與數線,有效位數,有效位數,多表徵轉換,辨認有效位數並在運算後合理取捨；第二層：在文字、代數式、數線、函數圖、坐標、統計圖間轉換,式↔圖↔表↔文字,轉換後遺失定義域、方向或幾何意義,3,普通高中G10適齡,MathAI原創語義分類
G10G-N-SIGFIG-01-R1,G10G-N-SIGFIG-01,N-10-1 / N-10-5,實數與數線,有效位數,有效位數,逆向與驗證,辨認有效位數並在運算後合理取捨；第二層：由結果反求參數/條件並以代回、圖形、估算驗證,反推、驗證、找錯,只會正向算法，無法檢查必要充分性,3,普通高中G10適齡,MathAI原創語義分類
G10G-N-SIGFIG-01-A1,G10G-N-SIGFIG-01,N-10-1 / N-10-5,實數與數線,有效位數,有效位數,情境建模,辨認有效位數並在運算後合理取捨；第二層：從科學、工程、數據或生活情境建立模型並解釋,建模應用題,模型選擇、變數設定、單位或答案詮釋錯誤,4,普通高中G10適齡,MathAI原創語義分類
G10G-N-SIGFIG-01-T1,G10G-N-SIGFIG-01,N-10-1 / N-10-5,實數與數線,有效位數,有效位數,條件變形,辨認有效位數並在運算後合理取捨；第二層：加入參數、絕對值、分式根式、多區間或多步驟條件,進階變形題,局部技巧正確但整體條件控制失敗,4,普通高中G10適齡,MathAI原創語義分類
G10G-N-SIGFIG-01-X1,G10G-N-SIGFIG-01,N-10-1 / N-10-5,實數與數線,有效位數,有效位數,跨主題整合,辨認有效位數並在運算後合理取捨；第二層：整合函數、代數、解析幾何、三角比、計數機率與統計,跨章/學測型,無法辨識需串接的知識鏈與策略,5,普通高中G10適齡,MathAI原創語義分類
G10G-N-ERROR-01-C1,G10G-N-ERROR-01,N-10-5,實數與數線,誤差,數值誤差,概念與條件辨識,辨認截斷/四捨五入與計算機有限精度造成的誤差；第二層：辨認定義、適用條件、符號、函數/幾何角色,概念判斷、條件辨識,忽略定義域、限制條件或符號方向,1,普通高中G10適齡,MathAI原創語義分類
G10G-N-ERROR-01-P1,G10G-N-ERROR-01,N-10-5,實數與數線,誤差,數值誤差,標準程序,辨認截斷/四捨五入與計算機有限精度造成的誤差；第二層：依標準算法完成運算、解式、作圖、統計或機率,標準計算/推導,代數程序、變形或公式套用錯誤,2,普通高中G10適齡,MathAI原創語義分類
G10G-N-ERROR-01-V1,G10G-N-ERROR-01,N-10-5,實數與數線,誤差,數值誤差,多表徵轉換,辨認截斷/四捨五入與計算機有限精度造成的誤差；第二層：在文字、代數式、數線、函數圖、坐標、統計圖間轉換,式↔圖↔表↔文字,轉換後遺失定義域、方向或幾何意義,3,普通高中G10適齡,MathAI原創語義分類
G10G-N-ERROR-01-R1,G10G-N-ERROR-01,N-10-5,實數與數線,誤差,數值誤差,逆向與驗證,辨認截斷/四捨五入與計算機有限精度造成的誤差；第二層：由結果反求參數/條件並以代回、圖形、估算驗證,反推、驗證、找錯,只會正向算法，無法檢查必要充分性,3,普通高中G10適齡,MathAI原創語義分類
G10G-N-ERROR-01-A1,G10G-N-ERROR-01,N-10-5,實數與數線,誤差,數值誤差,情境建模,辨認截斷/四捨五入與計算機有限精度造成的誤差；第二層：從科學、工程、數據或生活情境建立模型並解釋,建模應用題,模型選擇、變數設定、單位或答案詮釋錯誤,4,普通高中G10適齡,MathAI原創語義分類
G10G-N-ERROR-01-T1,G10G-N-ERROR-01,N-10-5,實數與數線,誤差,數值誤差,條件變形,辨認截斷/四捨五入與計算機有限精度造成的誤差；第二層：加入參數、絕對值、分式根式、多區間或多步驟條件,進階變形題,局部技巧正確但整體條件控制失敗,4,普通高中G10適齡,MathAI原創語義分類
G10G-N-ERROR-01-X1,G10G-N-ERROR-01,N-10-5,實數與數線,誤差,數值誤差,跨主題整合,辨認截斷/四捨五入與計算機有限精度造成的誤差；第二層：整合函數、代數、解析幾何、三角比、計數機率與統計,跨章/學測型,無法辨識需串接的知識鏈與策略,5,普通高中G10適齡,MathAI原創語義分類
G10G-N-ABS-EQ-01-C1,G10G-N-ABS-EQ-01,N-10-2,絕對值與區間,絕對值,絕對值方程式,概念與條件辨識,以距離意義解|x-a|=b型方程式；第二層：辨認定義、適用條件、符號、函數/幾何角色,概念判斷、條件辨識,忽略定義域、限制條件或符號方向,1,普通高中G10適齡,MathAI原創語義分類
G10G-N-ABS-EQ-01-P1,G10G-N-ABS-EQ-01,N-10-2,絕對值與區間,絕對值,絕對值方程式,標準程序,以距離意義解|x-a|=b型方程式；第二層：依標準算法完成運算、解式、作圖、統計或機率,標準計算/推導,代數程序、變形或公式套用錯誤,2,普通高中G10適齡,MathAI原創語義分類
G10G-N-ABS-EQ-01-V1,G10G-N-ABS-EQ-01,N-10-2,絕對值與區間,絕對值,絕對值方程式,多表徵轉換,以距離意義解|x-a|=b型方程式；第二層：在文字、代數式、數線、函數圖、坐標、統計圖間轉換,式↔圖↔表↔文字,轉換後遺失定義域、方向或幾何意義,3,普通高中G10適齡,MathAI原創語義分類
G10G-N-ABS-EQ-01-R1,G10G-N-ABS-EQ-01,N-10-2,絕對值與區間,絕對值,絕對值方程式,逆向與驗證,以距離意義解|x-a|=b型方程式；第二層：由結果反求參數/條件並以代回、圖形、估算驗證,反推、驗證、找錯,只會正向算法，無法檢查必要充分性,3,普通高中G10適齡,MathAI原創語義分類
G10G-N-ABS-EQ-01-A1,G10G-N-ABS-EQ-01,N-10-2,絕對值與區間,絕對值,絕對值方程式,情境建模,以距離意義解|x-a|=b型方程式；第二層：從科學、工程、數據或生活情境建立模型並解釋,建模應用題,模型選擇、變數設定、單位或答案詮釋錯誤,4,普通高中G10適齡,MathAI原創語義分類
G10G-N-ABS-EQ-01-T1,G10G-N-ABS-EQ-01,N-10-2,絕對值與區間,絕對值,絕對值方程式,條件變形,以距離意義解|x-a|=b型方程式；第二層：加入參數、絕對值、分式根式、多區間或多步驟條件,進階變形題,局部技巧正確但整體條件控制失敗,4,普通高中G10適齡,MathAI原創語義分類
G10G-N-ABS-INEQ-01-C1,G10G-N-ABS-INEQ-01,N-10-2,絕對值與區間,絕對值,絕對值不等式,概念與條件辨識,以距離與數線解|x-a|<b或>b類型；第二層：辨認定義、適用條件、符號、函數/幾何角色,概念判斷、條件辨識,忽略定義域、限制條件或符號方向,1,普通高中G10適齡,MathAI原創語義分類
G10G-N-ABS-INEQ-01-P1,G10G-N-ABS-INEQ-01,N-10-2,絕對值與區間,絕對值,絕對值不等式,標準程序,以距離與數線解|x-a|<b或>b類型；第二層：依標準算法完成運算、解式、作圖、統計或機率,標準計算/推導,代數程序、變形或公式套用錯誤,2,普通高中G10適齡,MathAI原創語義分類
G10G-N-ABS-INEQ-01-V1,G10G-N-ABS-INEQ-01,N-10-2,絕對值與區間,絕對值,絕對值不等式,多表徵轉換,以距離與數線解|x-a|<b或>b類型；第二層：在文字、代數式、數線、函數圖、坐標、統計圖間轉換,式↔圖↔表↔文字,轉換後遺失定義域、方向或幾何意義,3,普通高中G10適齡,MathAI原創語義分類
G10G-N-ABS-INEQ-01-R1,G10G-N-ABS-INEQ-01,N-10-2,絕對值與區間,絕對值,絕對值不等式,逆向與驗證,以距離與數線解|x-a|<b或>b類型；第二層：由結果反求參數/條件並以代回、圖形、估算驗證,反推、驗證、找錯,只會正向算法，無法檢查必要充分性,3,普通高中G10適齡,MathAI原創語義分類
G10G-N-ABS-INEQ-01-A1,G10G-N-ABS-INEQ-01,N-10-2,絕對值與區間,絕對值,絕對值不等式,情境建模,以距離與數線解|x-a|<b或>b類型；第二層：從科學、工程、數據或生活情境建立模型並解釋,建模應用題,模型選擇、變數設定、單位或答案詮釋錯誤,4,普通高中G10適齡,MathAI原創語義分類
G10G-N-ABS-INEQ-01-T1,G10G-N-ABS-INEQ-01,N-10-2,絕對值與區間,絕對值,絕對值不等式,條件變形,以距離與數線解|x-a|<b或>b類型；第二層：加入參數、絕對值、分式根式、多區間或多步驟條件,進階變形題,局部技巧正確但整體條件控制失敗,4,普通高中G10適齡,MathAI原創語義分類
G10G-N-ABS-INEQ-01-X1,G10G-N-ABS-INEQ-01,N-10-2,絕對值與區間,絕對值,絕對值不等式,跨主題整合,以距離與數線解|x-a|<b或>b類型；第二層：整合函數、代數、解析幾何、三角比、計數機率與統計,跨章/學測型,無法辨識需串接的知識鏈與策略,5,普通高中G10適齡,MathAI原創語義分類
G10G-N-INTERVAL-01-C1,G10G-N-INTERVAL-01,N-10-2 / F-10-3,絕對值與區間,區間,區間符號,概念與條件辨識,在開閉區間與±∞中正確表示解集；第二層：辨認定義、適用條件、符號、函數/幾何角色,概念判斷、條件辨識,忽略定義域、限制條件或符號方向,1,普通高中G10適齡,MathAI原創語義分類
G10G-N-INTERVAL-01-P1,G10G-N-INTERVAL-01,N-10-2 / F-10-3,絕對值與區間,區間,區間符號,標準程序,在開閉區間與±∞中正確表示解集；第二層：依標準算法完成運算、解式、作圖、統計或機率,標準計算/推導,代數程序、變形或公式套用錯誤,2,普通高中G10適齡,MathAI原創語義分類
G10G-N-INTERVAL-01-V1,G10G-N-INTERVAL-01,N-10-2 / F-10-3,絕對值與區間,區間,區間符號,多表徵轉換,在開閉區間與±∞中正確表示解集；第二層：在文字、代數式、數線、函數圖、坐標、統計圖間轉換,式↔圖↔表↔文字,轉換後遺失定義域、方向或幾何意義,3,普通高中G10適齡,MathAI原創語義分類
G10G-N-INTERVAL-01-R1,G10G-N-INTERVAL-01,N-10-2 / F-10-3,絕對值與區間,區間,區間符號,逆向與驗證,在開閉區間與±∞中正確表示解集；第二層：由結果反求參數/條件並以代回、圖形、估算驗證,反推、驗證、找錯,只會正向算法，無法檢查必要充分性,3,普通高中G10適齡,MathAI原創語義分類
G10G-N-INTERVAL-01-A1,G10G-N-INTERVAL-01,N-10-2 / F-10-3,絕對值與區間,區間,區間符號,情境建模,在開閉區間與±∞中正確表示解集；第二層：從科學、工程、數據或生活情境建立模型並解釋,建模應用題,模型選擇、變數設定、單位或答案詮釋錯誤,4,普通高中G10適齡,MathAI原創語義分類
G10G-N-INTERVAL-01-T1,G10G-N-INTERVAL-01,N-10-2 / F-10-3,絕對值與區間,區間,區間符號,條件變形,在開閉區間與±∞中正確表示解集；第二層：加入參數、絕對值、分式根式、多區間或多步驟條件,進階變形題,局部技巧正確但整體條件控制失敗,4,普通高中G10適齡,MathAI原創語義分類
G10G-N-ERROR-RANGE-01-C1,G10G-N-ERROR-RANGE-01,N-10-2,絕對值與區間,應用,誤差範圍,概念與條件辨識,把工程/商品誤差標示轉為絕對值不等式；第二層：辨認定義、適用條件、符號、函數/幾何角色,概念判斷、條件辨識,忽略定義域、限制條件或符號方向,1,普通高中G10適齡,MathAI原創語義分類
G10G-N-ERROR-RANGE-01-P1,G10G-N-ERROR-RANGE-01,N-10-2,絕對值與區間,應用,誤差範圍,標準程序,把工程/商品誤差標示轉為絕對值不等式；第二層：依標準算法完成運算、解式、作圖、統計或機率,標準計算/推導,代數程序、變形或公式套用錯誤,2,普通高中G10適齡,MathAI原創語義分類
G10G-N-ERROR-RANGE-01-V1,G10G-N-ERROR-RANGE-01,N-10-2,絕對值與區間,應用,誤差範圍,多表徵轉換,把工程/商品誤差標示轉為絕對值不等式；第二層：在文字、代數式、數線、函數圖、坐標、統計圖間轉換,式↔圖↔表↔文字,轉換後遺失定義域、方向或幾何意義,3,普通高中G10適齡,MathAI原創語義分類
G10G-N-ERROR-RANGE-01-R1,G10G-N-ERROR-RANGE-01,N-10-2,絕對值與區間,應用,誤差範圍,逆向與驗證,把工程/商品誤差標示轉為絕對值不等式；第二層：由結果反求參數/條件並以代回、圖形、估算驗證,反推、驗證、找錯,只會正向算法，無法檢查必要充分性,3,普通高中G10適齡,MathAI原創語義分類
G10G-N-ERROR-RANGE-01-A1,G10G-N-ERROR-RANGE-01,N-10-2,絕對值與區間,應用,誤差範圍,情境建模,把工程/商品誤差標示轉為絕對值不等式；第二層：從科學、工程、數據或生活情境建立模型並解釋,建模應用題,模型選擇、變數設定、單位或答案詮釋錯誤,4,普通高中G10適齡,MathAI原創語義分類
G10G-N-ERROR-RANGE-01-T1,G10G-N-ERROR-RANGE-01,N-10-2,絕對值與區間,應用,誤差範圍,條件變形,把工程/商品誤差標示轉為絕對值不等式；第二層：加入參數、絕對值、分式根式、多區間或多步驟條件,進階變形題,局部技巧正確但整體條件控制失敗,4,普通高中G10適齡,MathAI原創語義分類
G10G-N-ERROR-RANGE-01-X1,G10G-N-ERROR-RANGE-01,N-10-2,絕對值與區間,應用,誤差範圍,跨主題整合,把工程/商品誤差標示轉為絕對值不等式；第二層：整合函數、代數、解析幾何、三角比、計數機率與統計,跨章/學測型,無法辨識需串接的知識鏈與策略,5,普通高中G10適齡,MathAI原創語義分類
G10G-N-EXP-FRAC-01-C1,G10G-N-EXP-FRAC-01,N-10-3,指數與對數,指數,分數次方,概念與條件辨識,連結根式理解a^(m/n)；第二層：辨認定義、適用條件、符號、函數/幾何角色,概念判斷、條件辨識,忽略定義域、限制條件或符號方向,1,普通高中G10適齡,MathAI原創語義分類
G10G-N-EXP-FRAC-01-P1,G10G-N-EXP-FRAC-01,N-10-3,指數與對數,指數,分數次方,標準程序,連結根式理解a^(m/n)；第二層：依標準算法完成運算、解式、作圖、統計或機率,標準計算/推導,代數程序、變形或公式套用錯誤,2,普通高中G10適齡,MathAI原創語義分類
G10G-N-EXP-FRAC-01-V1,G10G-N-EXP-FRAC-01,N-10-3,指數與對數,指數,分數次方,多表徵轉換,連結根式理解a^(m/n)；第二層：在文字、代數式、數線、函數圖、坐標、統計圖間轉換,式↔圖↔表↔文字,轉換後遺失定義域、方向或幾何意義,3,普通高中G10適齡,MathAI原創語義分類
G10G-N-EXP-FRAC-01-R1,G10G-N-EXP-FRAC-01,N-10-3,指數與對數,指數,分數次方,逆向與驗證,連結根式理解a^(m/n)；第二層：由結果反求參數/條件並以代回、圖形、估算驗證,反推、驗證、找錯,只會正向算法，無法檢查必要充分性,3,普通高中G10適齡,MathAI原創語義分類
G10G-N-EXP-FRAC-01-A1,G10G-N-EXP-FRAC-01,N-10-3,指數與對數,指數,分數次方,情境建模,連結根式理解a^(m/n)；第二層：從科學、工程、數據或生活情境建立模型並解釋,建模應用題,模型選擇、變數設定、單位或答案詮釋錯誤,4,普通高中G10適齡,MathAI原創語義分類
G10G-N-EXP-FRAC-01-T1,G10G-N-EXP-FRAC-01,N-10-3,指數與對數,指數,分數次方,條件變形,連結根式理解a^(m/n)；第二層：加入參數、絕對值、分式根式、多區間或多步驟條件,進階變形題,局部技巧正確但整體條件控制失敗,4,普通高中G10適齡,MathAI原創語義分類
G10G-N-EXP-REAL-01-C1,G10G-N-EXP-REAL-01,N-10-3,指數與對數,指數,實數指數,概念與條件辨識,理解由有理指數延伸至實數指數的意義與計算機表徵；第二層：辨認定義、適用條件、符號、函數/幾何角色,概念判斷、條件辨識,忽略定義域、限制條件或符號方向,1,普通高中G10適齡,MathAI原創語義分類
G10G-N-EXP-REAL-01-P1,G10G-N-EXP-REAL-01,N-10-3,指數與對數,指數,實數指數,標準程序,理解由有理指數延伸至實數指數的意義與計算機表徵；第二層：依標準算法完成運算、解式、作圖、統計或機率,標準計算/推導,代數程序、變形或公式套用錯誤,2,普通高中G10適齡,MathAI原創語義分類
G10G-N-EXP-REAL-01-V1,G10G-N-EXP-REAL-01,N-10-3,指數與對數,指數,實數指數,多表徵轉換,理解由有理指數延伸至實數指數的意義與計算機表徵；第二層：在文字、代數式、數線、函數圖、坐標、統計圖間轉換,式↔圖↔表↔文字,轉換後遺失定義域、方向或幾何意義,3,普通高中G10適齡,MathAI原創語義分類
G10G-N-EXP-REAL-01-R1,G10G-N-EXP-REAL-01,N-10-3,指數與對數,指數,實數指數,逆向與驗證,理解由有理指數延伸至實數指數的意義與計算機表徵；第二層：由結果反求參數/條件並以代回、圖形、估算驗證,反推、驗證、找錯,只會正向算法，無法檢查必要充分性,3,普通高中G10適齡,MathAI原創語義分類
G10G-N-EXP-REAL-01-A1,G10G-N-EXP-REAL-01,N-10-3,指數與對數,指數,實數指數,情境建模,理解由有理指數延伸至實數指數的意義與計算機表徵；第二層：從科學、工程、數據或生活情境建立模型並解釋,建模應用題,模型選擇、變數設定、單位或答案詮釋錯誤,4,普通高中G10適齡,MathAI原創語義分類
G10G-N-EXP-REAL-01-T1,G10G-N-EXP-REAL-01,N-10-3,指數與對數,指數,實數指數,條件變形,理解由有理指數延伸至實數指數的意義與計算機表徵；第二層：加入參數、絕對值、分式根式、多區間或多步驟條件,進階變形題,局部技巧正確但整體條件控制失敗,4,普通高中G10適齡,MathAI原創語義分類
G10G-N-GEOMEAN-01-C1,G10G-N-GEOMEAN-01,N-10-3,指數與對數,不等式,幾何平均,概念與條件辨識,理解正數幾何平均√ab；第二層：辨認定義、適用條件、符號、函數/幾何角色,概念判斷、條件辨識,忽略定義域、限制條件或符號方向,1,普通高中G10適齡,MathAI原創語義分類
G10G-N-GEOMEAN-01-P1,G10G-N-GEOMEAN-01,N-10-3,指數與對數,不等式,幾何平均,標準程序,理解正數幾何平均√ab；第二層：依標準算法完成運算、解式、作圖、統計或機率,標準計算/推導,代數程序、變形或公式套用錯誤,2,普通高中G10適齡,MathAI原創語義分類
G10G-N-GEOMEAN-01-V1,G10G-N-GEOMEAN-01,N-10-3,指數與對數,不等式,幾何平均,多表徵轉換,理解正數幾何平均√ab；第二層：在文字、代數式、數線、函數圖、坐標、統計圖間轉換,式↔圖↔表↔文字,轉換後遺失定義域、方向或幾何意義,3,普通高中G10適齡,MathAI原創語義分類
G10G-N-GEOMEAN-01-R1,G10G-N-GEOMEAN-01,N-10-3,指數與對數,不等式,幾何平均,逆向與驗證,理解正數幾何平均√ab；第二層：由結果反求參數/條件並以代回、圖形、估算驗證,反推、驗證、找錯,只會正向算法，無法檢查必要充分性,3,普通高中G10適齡,MathAI原創語義分類
G10G-N-GEOMEAN-01-A1,G10G-N-GEOMEAN-01,N-10-3,指數與對數,不等式,幾何平均,情境建模,理解正數幾何平均√ab；第二層：從科學、工程、數據或生活情境建立模型並解釋,建模應用題,模型選擇、變數設定、單位或答案詮釋錯誤,4,普通高中G10適齡,MathAI原創語義分類
G10G-N-GEOMEAN-01-T1,G10G-N-GEOMEAN-01,N-10-3,指數與對數,不等式,幾何平均,條件變形,理解正數幾何平均√ab；第二層：加入參數、絕對值、分式根式、多區間或多步驟條件,進階變形題,局部技巧正確但整體條件控制失敗,4,普通高中G10適齡,MathAI原創語義分類
G10G-N-AMGM-01-C1,G10G-N-AMGM-01,N-10-3,指數與對數,不等式,算幾不等式,概念與條件辨識,在兩正數情況使用(a+b)/2≥√ab及等號條件；第二層：辨認定義、適用條件、符號、函數/幾何角色,概念判斷、條件辨識,忽略定義域、限制條件或符號方向,1,普通高中G10適齡,MathAI原創語義分類
G10G-N-AMGM-01-P1,G10G-N-AMGM-01,N-10-3,指數與對數,不等式,算幾不等式,標準程序,在兩正數情況使用(a+b)/2≥√ab及等號條件；第二層：依標準算法完成運算、解式、作圖、統計或機率,標準計算/推導,代數程序、變形或公式套用錯誤,2,普通高中G10適齡,MathAI原創語義分類
G10G-N-AMGM-01-V1,G10G-N-AMGM-01,N-10-3,指數與對數,不等式,算幾不等式,多表徵轉換,在兩正數情況使用(a+b)/2≥√ab及等號條件；第二層：在文字、代數式、數線、函數圖、坐標、統計圖間轉換,式↔圖↔表↔文字,轉換後遺失定義域、方向或幾何意義,3,普通高中G10適齡,MathAI原創語義分類
G10G-N-AMGM-01-R1,G10G-N-AMGM-01,N-10-3,指數與對數,不等式,算幾不等式,逆向與驗證,在兩正數情況使用(a+b)/2≥√ab及等號條件；第二層：由結果反求參數/條件並以代回、圖形、估算驗證,反推、驗證、找錯,只會正向算法，無法檢查必要充分性,3,普通高中G10適齡,MathAI原創語義分類
G10G-N-AMGM-01-A1,G10G-N-AMGM-01,N-10-3,指數與對數,不等式,算幾不等式,情境建模,在兩正數情況使用(a+b)/2≥√ab及等號條件；第二層：從科學、工程、數據或生活情境建立模型並解釋,建模應用題,模型選擇、變數設定、單位或答案詮釋錯誤,4,普通高中G10適齡,MathAI原創語義分類
G10G-N-AMGM-01-T1,G10G-N-AMGM-01,N-10-3,指數與對數,不等式,算幾不等式,條件變形,在兩正數情況使用(a+b)/2≥√ab及等號條件；第二層：加入參數、絕對值、分式根式、多區間或多步驟條件,進階變形題,局部技巧正確但整體條件控制失敗,4,普通高中G10適齡,MathAI原創語義分類
G10G-N-AMGM-01-X1,G10G-N-AMGM-01,N-10-3,指數與對數,不等式,算幾不等式,跨主題整合,在兩正數情況使用(a+b)/2≥√ab及等號條件；第二層：整合函數、代數、解析幾何、三角比、計數機率與統計,跨章/學測型,無法辨識需串接的知識鏈與策略,5,普通高中G10適齡,MathAI原創語義分類
G10G-N-LOG-01-C1,G10G-N-LOG-01,N-10-4,指數與對數,常用對數,log意義,概念與條件辨識,理解log a為10的何次方等於a；第二層：辨認定義、適用條件、符號、函數/幾何角色,概念判斷、條件辨識,忽略定義域、限制條件或符號方向,1,普通高中G10適齡,MathAI原創語義分類
