micro_skill_id,parent_skill_id,official_code,main_unit,subunit,skill_name,question_type,focus,item_pattern,common_error,difficulty,age_fit,naming_note
G10TB-COORD-01-P1,G10TB-COORD-01,N-10-3,坐標系與函數圖形,平面坐標系,坐標與兩點距離,標準程序,熟練坐標、距離與中點/分點基礎；第二層：依課綱程序完成計算、化簡、作圖或解式,標準程序題,符號、代數程序或公式錯誤,2,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-COORD-01-V1,G10TB-COORD-01,N-10-3,坐標系與函數圖形,平面坐標系,坐標與兩點距離,多表徵轉換,熟練坐標、距離與中點/分點基礎；第二層：在文字、式子、坐標、函數圖、向量圖間轉換,圖↔式↔文字,表徵轉換失真,3,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-COORD-01-R1,G10TB-COORD-01,N-10-3,坐標系與函數圖形,平面坐標系,坐標與兩點距離,逆向驗證,熟練坐標、距離與中點/分點基礎；第二層：反求條件並以代回、圖形或估算驗證,反推/驗算,只會正向套法,3,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-COORD-01-A1,G10TB-COORD-01,N-10-3,坐標系與函數圖形,平面坐標系,坐標與兩點距離,專業情境應用,熟練坐標、距離與中點/分點基礎；第二層：連結群科專業、生活與測量情境建立模型,應用建模,單位、條件、模型選擇錯誤,4,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-FUNC-01-C1,G10TB-FUNC-01,R-10-1,坐標系與函數圖形,線型函數,函數與y=f(x),概念辨識,由國中一次函數過渡到函數符號；第二層：辨認定義、條件、符號與專業情境角色,概念/條件判斷,概念邊界或限制條件混淆,1,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-FUNC-01-P1,G10TB-FUNC-01,R-10-1,坐標系與函數圖形,線型函數,函數與y=f(x),標準程序,由國中一次函數過渡到函數符號；第二層：依課綱程序完成計算、化簡、作圖或解式,標準程序題,符號、代數程序或公式錯誤,2,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-FUNC-01-V1,G10TB-FUNC-01,R-10-1,坐標系與函數圖形,線型函數,函數與y=f(x),多表徵轉換,由國中一次函數過渡到函數符號；第二層：在文字、式子、坐標、函數圖、向量圖間轉換,圖↔式↔文字,表徵轉換失真,3,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-FUNC-01-R1,G10TB-FUNC-01,R-10-1,坐標系與函數圖形,線型函數,函數與y=f(x),逆向驗證,由國中一次函數過渡到函數符號；第二層：反求條件並以代回、圖形或估算驗證,反推/驗算,只會正向套法,3,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-FUNC-01-A1,G10TB-FUNC-01,R-10-1,坐標系與函數圖形,線型函數,函數與y=f(x),專業情境應用,由國中一次函數過渡到函數符號；第二層：連結群科專業、生活與測量情境建立模型,應用建模,單位、條件、模型選擇錯誤,4,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-LINEAR-01-C1,G10TB-LINEAR-01,R-10-1,坐標系與函數圖形,線型函數,線型函數圖形,概念辨識,用描點或截距畫線型函數；第二層：辨認定義、條件、符號與專業情境角色,概念/條件判斷,概念邊界或限制條件混淆,1,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-LINEAR-01-P1,G10TB-LINEAR-01,R-10-1,坐標系與函數圖形,線型函數,線型函數圖形,標準程序,用描點或截距畫線型函數；第二層：依課綱程序完成計算、化簡、作圖或解式,標準程序題,符號、代數程序或公式錯誤,2,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-LINEAR-01-V1,G10TB-LINEAR-01,R-10-1,坐標系與函數圖形,線型函數,線型函數圖形,多表徵轉換,用描點或截距畫線型函數；第二層：在文字、式子、坐標、函數圖、向量圖間轉換,圖↔式↔文字,表徵轉換失真,3,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-LINEAR-01-R1,G10TB-LINEAR-01,R-10-1,坐標系與函數圖形,線型函數,線型函數圖形,逆向驗證,用描點或截距畫線型函數；第二層：反求條件並以代回、圖形或估算驗證,反推/驗算,只會正向套法,3,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-LINEAR-01-A1,G10TB-LINEAR-01,R-10-1,坐標系與函數圖形,線型函數,線型函數圖形,專業情境應用,用描點或截距畫線型函數；第二層：連結群科專業、生活與測量情境建立模型,應用建模,單位、條件、模型選擇錯誤,4,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-QUAD-01-C1,G10TB-QUAD-01,R-10-2,坐標系與函數圖形,二次函數,二次函數基本圖形,概念辨識,理解開口、頂點、對稱軸與平移；第二層：辨認定義、條件、符號與專業情境角色,概念/條件判斷,概念邊界或限制條件混淆,1,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-QUAD-01-P1,G10TB-QUAD-01,R-10-2,坐標系與函數圖形,二次函數,二次函數基本圖形,標準程序,理解開口、頂點、對稱軸與平移；第二層：依課綱程序完成計算、化簡、作圖或解式,標準程序題,符號、代數程序或公式錯誤,2,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-QUAD-01-V1,G10TB-QUAD-01,R-10-2,坐標系與函數圖形,二次函數,二次函數基本圖形,多表徵轉換,理解開口、頂點、對稱軸與平移；第二層：在文字、式子、坐標、函數圖、向量圖間轉換,圖↔式↔文字,表徵轉換失真,3,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-QUAD-01-R1,G10TB-QUAD-01,R-10-2,坐標系與函數圖形,二次函數,二次函數基本圖形,逆向驗證,理解開口、頂點、對稱軸與平移；第二層：反求條件並以代回、圖形或估算驗證,反推/驗算,只會正向套法,3,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-QUAD-01-A1,G10TB-QUAD-01,R-10-2,坐標系與函數圖形,二次函數,二次函數基本圖形,專業情境應用,理解開口、頂點、對稱軸與平移；第二層：連結群科專業、生活與測量情境建立模型,應用建模,單位、條件、模型選擇錯誤,4,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-COMPLETE-01-C1,G10TB-COMPLETE-01,A-10-1,坐標系與函數圖形,配方法,二次式配方,概念辨識,用乘法公式完成平方；第二層：辨認定義、條件、符號與專業情境角色,概念/條件判斷,概念邊界或限制條件混淆,1,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-COMPLETE-01-P1,G10TB-COMPLETE-01,A-10-1,坐標系與函數圖形,配方法,二次式配方,標準程序,用乘法公式完成平方；第二層：依課綱程序完成計算、化簡、作圖或解式,標準程序題,符號、代數程序或公式錯誤,2,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-COMPLETE-01-V1,G10TB-COMPLETE-01,A-10-1,坐標系與函數圖形,配方法,二次式配方,多表徵轉換,用乘法公式完成平方；第二層：在文字、式子、坐標、函數圖、向量圖間轉換,圖↔式↔文字,表徵轉換失真,3,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-COMPLETE-01-R1,G10TB-COMPLETE-01,A-10-1,坐標系與函數圖形,配方法,二次式配方,逆向驗證,用乘法公式完成平方；第二層：反求條件並以代回、圖形或估算驗證,反推/驗算,只會正向套法,3,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-COMPLETE-01-A1,G10TB-COMPLETE-01,A-10-1,坐標系與函數圖形,配方法,二次式配方,專業情境應用,用乘法公式完成平方；第二層：連結群科專業、生活與測量情境建立模型,應用建模,單位、條件、模型選擇錯誤,4,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-COMPLETE-01-T1,G10TB-COMPLETE-01,A-10-1,坐標系與函數圖形,配方法,二次式配方,條件變形,用乘法公式完成平方；第二層：加入多步驟、參數、複合條件或干擾資訊,進階變形,局部會算但整體條件失控,4,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-QUAD-EXTREME-01-C1,G10TB-QUAD-EXTREME-01,R-10-2 / A-10-1,坐標系與函數圖形,二次函數,配方求極值,概念辨識,由已配方或基本配方判二次函數最大最小；第二層：辨認定義、條件、符號與專業情境角色,概念/條件判斷,概念邊界或限制條件混淆,1,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-QUAD-EXTREME-01-P1,G10TB-QUAD-EXTREME-01,R-10-2 / A-10-1,坐標系與函數圖形,二次函數,配方求極值,標準程序,由已配方或基本配方判二次函數最大最小；第二層：依課綱程序完成計算、化簡、作圖或解式,標準程序題,符號、代數程序或公式錯誤,2,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-QUAD-EXTREME-01-V1,G10TB-QUAD-EXTREME-01,R-10-2 / A-10-1,坐標系與函數圖形,二次函數,配方求極值,多表徵轉換,由已配方或基本配方判二次函數最大最小；第二層：在文字、式子、坐標、函數圖、向量圖間轉換,圖↔式↔文字,表徵轉換失真,3,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-QUAD-EXTREME-01-R1,G10TB-QUAD-EXTREME-01,R-10-2 / A-10-1,坐標系與函數圖形,二次函數,配方求極值,逆向驗證,由已配方或基本配方判二次函數最大最小；第二層：反求條件並以代回、圖形或估算驗證,反推/驗算,只會正向套法,3,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-QUAD-EXTREME-01-A1,G10TB-QUAD-EXTREME-01,R-10-2 / A-10-1,坐標系與函數圖形,二次函數,配方求極值,專業情境應用,由已配方或基本配方判二次函數最大最小；第二層：連結群科專業、生活與測量情境建立模型,應用建模,單位、條件、模型選擇錯誤,4,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-QUAD-EXTREME-01-T1,G10TB-QUAD-EXTREME-01,R-10-2 / A-10-1,坐標系與函數圖形,二次函數,配方求極值,條件變形,由已配方或基本配方判二次函數最大最小；第二層：加入多步驟、參數、複合條件或干擾資訊,進階變形,局部會算但整體條件失控,4,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-SLOPE-01-C1,G10TB-SLOPE-01,R-10-3,直線方程式,斜率,斜率,概念辨識,由兩點或圖形求斜率並解讀正負；第二層：辨認定義、條件、符號與專業情境角色,概念/條件判斷,概念邊界或限制條件混淆,1,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-SLOPE-01-P1,G10TB-SLOPE-01,R-10-3,直線方程式,斜率,斜率,標準程序,由兩點或圖形求斜率並解讀正負；第二層：依課綱程序完成計算、化簡、作圖或解式,標準程序題,符號、代數程序或公式錯誤,2,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-SLOPE-01-V1,G10TB-SLOPE-01,R-10-3,直線方程式,斜率,斜率,多表徵轉換,由兩點或圖形求斜率並解讀正負；第二層：在文字、式子、坐標、函數圖、向量圖間轉換,圖↔式↔文字,表徵轉換失真,3,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-SLOPE-01-R1,G10TB-SLOPE-01,R-10-3,直線方程式,斜率,斜率,逆向驗證,由兩點或圖形求斜率並解讀正負；第二層：反求條件並以代回、圖形或估算驗證,反推/驗算,只會正向套法,3,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-SLOPE-01-A1,G10TB-SLOPE-01,R-10-3,直線方程式,斜率,斜率,專業情境應用,由兩點或圖形求斜率並解讀正負；第二層：連結群科專業、生活與測量情境建立模型,應用建模,單位、條件、模型選擇錯誤,4,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-LINE-01-C1,G10TB-LINE-01,R-10-4,直線方程式,直線,點斜式與一般式,概念辨識,由一點與斜率寫直線；不強調被刪除型式；第二層：辨認定義、條件、符號與專業情境角色,概念/條件判斷,概念邊界或限制條件混淆,1,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-LINE-01-P1,G10TB-LINE-01,R-10-4,直線方程式,直線,點斜式與一般式,標準程序,由一點與斜率寫直線；不強調被刪除型式；第二層：依課綱程序完成計算、化簡、作圖或解式,標準程序題,符號、代數程序或公式錯誤,2,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-LINE-01-V1,G10TB-LINE-01,R-10-4,直線方程式,直線,點斜式與一般式,多表徵轉換,由一點與斜率寫直線；不強調被刪除型式；第二層：在文字、式子、坐標、函數圖、向量圖間轉換,圖↔式↔文字,表徵轉換失真,3,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-LINE-01-R1,G10TB-LINE-01,R-10-4,直線方程式,直線,點斜式與一般式,逆向驗證,由一點與斜率寫直線；不強調被刪除型式；第二層：反求條件並以代回、圖形或估算驗證,反推/驗算,只會正向套法,3,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-LINE-01-A1,G10TB-LINE-01,R-10-4,直線方程式,直線,點斜式與一般式,專業情境應用,由一點與斜率寫直線；不強調被刪除型式；第二層：連結群科專業、生活與測量情境建立模型,應用建模,單位、條件、模型選擇錯誤,4,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-LINE-01-T1,G10TB-LINE-01,R-10-4,直線方程式,直線,點斜式與一般式,條件變形,由一點與斜率寫直線；不強調被刪除型式；第二層：加入多步驟、參數、複合條件或干擾資訊,進階變形,局部會算但整體條件失控,4,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-PARPERP-01-C1,G10TB-PARPERP-01,R-10-3 / R-10-4,直線方程式,直線,平行垂直直線,概念辨識,利用斜率判斷與建立平行/垂直直線；第二層：辨認定義、條件、符號與專業情境角色,概念/條件判斷,概念邊界或限制條件混淆,1,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-PARPERP-01-P1,G10TB-PARPERP-01,R-10-3 / R-10-4,直線方程式,直線,平行垂直直線,標準程序,利用斜率判斷與建立平行/垂直直線；第二層：依課綱程序完成計算、化簡、作圖或解式,標準程序題,符號、代數程序或公式錯誤,2,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-PARPERP-01-V1,G10TB-PARPERP-01,R-10-3 / R-10-4,直線方程式,直線,平行垂直直線,多表徵轉換,利用斜率判斷與建立平行/垂直直線；第二層：在文字、式子、坐標、函數圖、向量圖間轉換,圖↔式↔文字,表徵轉換失真,3,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-PARPERP-01-R1,G10TB-PARPERP-01,R-10-3 / R-10-4,直線方程式,直線,平行垂直直線,逆向驗證,利用斜率判斷與建立平行/垂直直線；第二層：反求條件並以代回、圖形或估算驗證,反推/驗算,只會正向套法,3,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-PARPERP-01-A1,G10TB-PARPERP-01,R-10-3 / R-10-4,直線方程式,直線,平行垂直直線,專業情境應用,利用斜率判斷與建立平行/垂直直線；第二層：連結群科專業、生活與測量情境建立模型,應用建模,單位、條件、模型選擇錯誤,4,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-PARPERP-01-T1,G10TB-PARPERP-01,R-10-3 / R-10-4,直線方程式,直線,平行垂直直線,條件變形,利用斜率判斷與建立平行/垂直直線；第二層：加入多步驟、參數、複合條件或干擾資訊,進階變形,局部會算但整體條件失控,4,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-QUADINEQ-01-C1,G10TB-QUADINEQ-01,A-10-2,式的運算,二次不等式,一元二次不等式,概念辨識,用因式分解/圖形求解區間；第二層：辨認定義、條件、符號與專業情境角色,概念/條件判斷,概念邊界或限制條件混淆,1,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-QUADINEQ-01-P1,G10TB-QUADINEQ-01,A-10-2,式的運算,二次不等式,一元二次不等式,標準程序,用因式分解/圖形求解區間；第二層：依課綱程序完成計算、化簡、作圖或解式,標準程序題,符號、代數程序或公式錯誤,2,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-QUADINEQ-01-V1,G10TB-QUADINEQ-01,A-10-2,式的運算,二次不等式,一元二次不等式,多表徵轉換,用因式分解/圖形求解區間；第二層：在文字、式子、坐標、函數圖、向量圖間轉換,圖↔式↔文字,表徵轉換失真,3,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-QUADINEQ-01-R1,G10TB-QUADINEQ-01,A-10-2,式的運算,二次不等式,一元二次不等式,逆向驗證,用因式分解/圖形求解區間；第二層：反求條件並以代回、圖形或估算驗證,反推/驗算,只會正向套法,3,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-QUADINEQ-01-A1,G10TB-QUADINEQ-01,A-10-2,式的運算,二次不等式,一元二次不等式,專業情境應用,用因式分解/圖形求解區間；第二層：連結群科專業、生活與測量情境建立模型,應用建模,單位、條件、模型選擇錯誤,4,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-QUADINEQ-01-T1,G10TB-QUADINEQ-01,A-10-2,式的運算,二次不等式,一元二次不等式,條件變形,用因式分解/圖形求解區間；第二層：加入多步驟、參數、複合條件或干擾資訊,進階變形,局部會算但整體條件失控,4,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-POLY-01-C1,G10TB-POLY-01,A-10-3,式的運算,多項式,多項式基本概念,概念辨識,項、係數、次數與基本運算；第二層：辨認定義、條件、符號與專業情境角色,概念/條件判斷,概念邊界或限制條件混淆,1,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-POLY-01-P1,G10TB-POLY-01,A-10-3,式的運算,多項式,多項式基本概念,標準程序,項、係數、次數與基本運算；第二層：依課綱程序完成計算、化簡、作圖或解式,標準程序題,符號、代數程序或公式錯誤,2,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-POLY-01-V1,G10TB-POLY-01,A-10-3,式的運算,多項式,多項式基本概念,多表徵轉換,項、係數、次數與基本運算；第二層：在文字、式子、坐標、函數圖、向量圖間轉換,圖↔式↔文字,表徵轉換失真,3,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-POLY-01-R1,G10TB-POLY-01,A-10-3,式的運算,多項式,多項式基本概念,逆向驗證,項、係數、次數與基本運算；第二層：反求條件並以代回、圖形或估算驗證,反推/驗算,只會正向套法,3,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-POLY-01-A1,G10TB-POLY-01,A-10-3,式的運算,多項式,多項式基本概念,專業情境應用,項、係數、次數與基本運算；第二層：連結群科專業、生活與測量情境建立模型,應用建模,單位、條件、模型選擇錯誤,4,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-FACTOR-01-C1,G10TB-FACTOR-01,A-10-4,式的運算,因式分解,因式分解,概念辨識,強化國中因式分解並連結二次不等式；第二層：辨認定義、條件、符號與專業情境角色,概念/條件判斷,概念邊界或限制條件混淆,1,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-FACTOR-01-P1,G10TB-FACTOR-01,A-10-4,式的運算,因式分解,因式分解,標準程序,強化國中因式分解並連結二次不等式；第二層：依課綱程序完成計算、化簡、作圖或解式,標準程序題,符號、代數程序或公式錯誤,2,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-FACTOR-01-V1,G10TB-FACTOR-01,A-10-4,式的運算,因式分解,因式分解,多表徵轉換,強化國中因式分解並連結二次不等式；第二層：在文字、式子、坐標、函數圖、向量圖間轉換,圖↔式↔文字,表徵轉換失真,3,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-FACTOR-01-R1,G10TB-FACTOR-01,A-10-4,式的運算,因式分解,因式分解,逆向驗證,強化國中因式分解並連結二次不等式；第二層：反求條件並以代回、圖形或估算驗證,反推/驗算,只會正向套法,3,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-FACTOR-01-A1,G10TB-FACTOR-01,A-10-4,式的運算,因式分解,因式分解,專業情境應用,強化國中因式分解並連結二次不等式；第二層：連結群科專業、生活與測量情境建立模型,應用建模,單位、條件、模型選擇錯誤,4,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-FACTOR-01-T1,G10TB-FACTOR-01,A-10-4,式的運算,因式分解,因式分解,條件變形,強化國中因式分解並連結二次不等式；第二層：加入多步驟、參數、複合條件或干擾資訊,進階變形,局部會算但整體條件失控,4,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-DIV-01-C1,G10TB-DIV-01,A-10-5,式的運算,除法原理,多項式除法與餘式,概念辨識,只以x-a作綜合除法核心；第二層：辨認定義、條件、符號與專業情境角色,概念/條件判斷,概念邊界或限制條件混淆,1,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-DIV-01-P1,G10TB-DIV-01,A-10-5,式的運算,除法原理,多項式除法與餘式,標準程序,只以x-a作綜合除法核心；第二層：依課綱程序完成計算、化簡、作圖或解式,標準程序題,符號、代數程序或公式錯誤,2,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-DIV-01-V1,G10TB-DIV-01,A-10-5,式的運算,除法原理,多項式除法與餘式,多表徵轉換,只以x-a作綜合除法核心；第二層：在文字、式子、坐標、函數圖、向量圖間轉換,圖↔式↔文字,表徵轉換失真,3,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-DIV-01-R1,G10TB-DIV-01,A-10-5,式的運算,除法原理,多項式除法與餘式,逆向驗證,只以x-a作綜合除法核心；第二層：反求條件並以代回、圖形或估算驗證,反推/驗算,只會正向套法,3,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-DIV-01-A1,G10TB-DIV-01,A-10-5,式的運算,除法原理,多項式除法與餘式,專業情境應用,只以x-a作綜合除法核心；第二層：連結群科專業、生活與測量情境建立模型,應用建模,單位、條件、模型選擇錯誤,4,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-DIV-01-T1,G10TB-DIV-01,A-10-5,式的運算,除法原理,多項式除法與餘式,條件變形,只以x-a作綜合除法核心；第二層：加入多步驟、參數、複合條件或干擾資訊,進階變形,局部會算但整體條件失控,4,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-REM-01-C1,G10TB-REM-01,A-10-5,式的運算,除法原理,餘式定理,概念辨識,以代入求餘式並連結因式；第二層：辨認定義、條件、符號與專業情境角色,概念/條件判斷,概念邊界或限制條件混淆,1,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-REM-01-P1,G10TB-REM-01,A-10-5,式的運算,除法原理,餘式定理,標準程序,以代入求餘式並連結因式；第二層：依課綱程序完成計算、化簡、作圖或解式,標準程序題,符號、代數程序或公式錯誤,2,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-REM-01-V1,G10TB-REM-01,A-10-5,式的運算,除法原理,餘式定理,多表徵轉換,以代入求餘式並連結因式；第二層：在文字、式子、坐標、函數圖、向量圖間轉換,圖↔式↔文字,表徵轉換失真,3,技高數學B G10適齡,MathAI技高Track語義分類
G10TB-REM-01-R1,G10TB-REM-01,A-10-5,式的運算,除法原理,餘式定理,逆向驗證,以代入求餘式並連結因式；第二層：反求條件並以代回、圖形或估算驗證,反推/驗算,只會正向套法,3,技高數學B G10適齡,MathAI技高Track語義分類
